,hostel,hostel_info,link
3947,AWA Festa Brava,"[7-8.5, Awards:0, Andorra, Andorra la Vella, Linen Included, Free Parking, Free City Maps, Towels Included, Free WiFi, Free Internet Access , Wheelchair Friendly, Elevator, Meeting Rooms, Adaptors, Hot Showers, Cots Available, Cable TV, Parking, Hair Dryers, Safe Deposit Box, Card Phones, Internet Access, Luggage Storage, Direct Dial Telephone, Fax Service, 24 Hour Reception, Tours/Travel Desk, 24 Hour Security, Housekeeping, Bar, Meals Available, Caf̩, Tea & Coffee Making Facilities, Wi-Fi, Child Friendly, Credit Cards Accepted, No Curfew, Pet Friendly, Taxes Included, H_t2]",http://www.hostelworld.com/hosteldetails.php/AWA-Festa-Brava/Andorra-la-Vella/23625
3948,International Youth Hostel Lijiang,"[7-8.5, Awards:0, China, Lijiang, Linen Included, Free WiFi, Free Internet Access , Security Lockers, Key Card Access, Common Room, Bicycle Parking, Breakfast Not Included, Book Exchange, Hot Showers, Dryer, Cable TV, Outdoor Terrace, Reading Light, Parking, Hair Dryers, Safe Deposit Box, Washing Machine, Internet Access, Laundry Facilities, Bicycle Hire, Towels for hire, Luggage Storage, Tours/Travel Desk, Housekeeping, Express check-in / out, Reception (limited hours), Restaurant, Bar, Meals Available, Vending Machines, Cafe, Tea & Coffee Making Facilities, Pool Table, Foosball, Wi-Fi, Pet Friendly, H_t6]",http://www.hostelworld.com/hosteldetails.php/International-Youth-Hostel-Lijiang/Lijiang/22940
3949,Fashion Home 26,"[7-8.5, Awards:0, Taiwan, Taichung, Towels Included, Free WiFi , Air Conditioning, Cable TV, Hair Dryers, Laundry Facilities, Airport Transfers, Bar, Taxes Included, H_t6]",http://www.hostelworld.com/hosteldetails.php/Fashion-Home-26/Taichung/47200
3950,Hotel Meridiana,"[>8.5, Awards:0, Italy, Rome, Free Breakfast, Free City Maps , Air Conditioning, Parking, Hair Dryers, Safe Deposit Box, Airport Transfers, Luggage Storage, 24 Hour Reception, Tours/Travel Desk, Bar, Caf̩, Tea & Coffee Making Facilities, ]",http://www.hostelworld.com/hosteldetails.php/Hotel-Meridiana/Rome/7292
3951,Poramba Hostel,"[7-8.5, Awards:0, Argentina, Puerto Iguazu, Free Breakfast, Linen Included, Free City Maps, Free WiFi , Security Lockers, Swimming Pool, Common Room, Bicycle Parking, BBQ, Air Conditioning, Book Exchange, Hot Showers, Self-Catering Facilities, Cable TV, Outdoor Terrace, Outdoor Swimming Pool, Hair Dryers, Steam Room, Internet Access, Airport Transfers, Bicycle Hire, Towels for hire, Luggage Storage, 24 Hour Reception, Tours/Travel Desk, Currency Exchange, 24 Hour Security, Housekeeping, Bar, Cafe, Tea & Coffee Making Facilities, Games Room, Pool Table, Child Friendly, Credit Cards Not Accepted, No Curfew, Taxes Included]",http://www.hostelworld.com/hosteldetails.php/Poramba-Hostel/Puerto-Iguazu/73507
3952,Nola Jazz House,"[>8.5, Awards:0, USA, New Orleans, Free Breakfast, Linen Included, Free Parking, Free City Maps, Towels Included, Free WiFi, Free Internet Access , Security Lockers, Key Card Access, Common Room, BBQ, Air Conditioning, Meeting Rooms, Book Exchange, Hot Showers, Self-Catering Facilities, Fridge/Freezer, Utensils, Outdoor Terrace, Hair Dryers For Hire, Parking, Hair Dryers, Ceiling Fan, Iron / Ironing Board, Microwave, Steam Room, Internet Access, Towels for hire, Luggage Storage, Tours/Travel Desk, ATM, Housekeeping, Reception (limited hours), Vending Machines, Tea & Coffee Making Facilities, DVD's, Board Games, Wi-Fi, Credit Cards Not Accepted, No Curfew, Taxes Included, H_t6]",http://www.hostelworld.com/hosteldetails.php/Nola-Jazz-House/New-Orleans/86191
3953,S. Pedro Lisbon Hotel,"[5-7, Awards:0, Portugal, Lisbon, Free Breakfast, Free City Maps, Free WiFi, Free Internet Access , Security Lockers, Key Card Access, Elevator, Air Conditioning, Adaptors, Hot Showers, Cable TV, Hair Dryers, Safe Deposit Box, Internet Access, Laundry Facilities, Bicycle Hire, Luggage Storage, Direct Dial Telephone, Fax Service, 24 Hour Reception, Tours/Travel Desk, 24 Hour Security, Housekeeping, Business Centre, Bar, Caf̩, Minibar, Child Friendly, Credit Cards Accepted, Taxes Included]",http://www.hostelworld.com/hosteldetails.php/S-Pedro-Lisbon-Hotel/Lisbon/20304
3954,The Dublin Central Hostel,"[7-8.5, Awards:0, Ireland, Dublin, Free Breakfast, Linen Included, Free City Maps, Towels Included, Free WiFi, Free Internet Access , Security Lockers, Common Room, Bicycle Parking, Adaptors, Book Exchange, Hot Showers, Self-Catering Facilities, Cable TV, Outdoor Terrace, Hair Dryers For Hire, Hair Dryers, Washing Machine, Steam Room, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Housekeeping, Tea & Coffee Making Facilities, DVD's, Board Games, Games Room, Foosball, Age Restriction, Child Friendly, Credit Cards Accepted, No Curfew, Non Smoking]",http://www.hostelworld.com/hosteldetails.php/The-Dublin-Central-Hostel/Dublin/54786
3955,Rachel Hotel,"[>8.5, Awards:0, Greece, Aegina, Free Breakfast, Free City Maps, Free WiFi, Free Internet Access , Security Lockers, Air Conditioning, Adaptors, Hot Showers, Cable TV, Parking, Hair Dryers, Safe Deposit Box, Internet Access, Laundry Facilities, Luggage Storage, Direct Dial Telephone, Fax Service, 24 Hour Reception, Tours/Travel Desk, Housekeeping, Bar, Caf̩, Minibar, Child Friendly, Credit Cards Accepted, No Curfew, Taxes Included, H_t6]",http://www.hostelworld.com/hosteldetails.php/Rachel-Hotel/Aegina/14792
3956,Newquay International Backpackers,"[7-8.5, Awards:0, England, Newquay, Linen Included , Security Lockers, Common Room, BBQ, Card Phones, Steam Room, Luggage Storage, Tours/Travel Desk, Late check-out, Reception (limited hours), Credit Cards Accepted, No Curfew, H_t9]",http://www.hostelworld.com/hosteldetails.php/Newquay-International-Backpackers/Newquay/5305
3957,Hotel 31,"[7-8.5, Awards:0, USA, New York, Free City Maps, Free WiFi, Free Internet Access , Elevator, Breakfast Not Included, Air Conditioning, Adaptors, Hot Showers, Cots Available, Hair Dryers, Safe Deposit Box, Internet Access, Luggage Storage, Fax Service, 24 Hour Reception, Tours/Travel Desk, 24 Hour Security, Housekeeping, Credit Cards Accepted, No Curfew, Non Smoking, Taxes Not Included]",http://www.hostelworld.com/hosteldetails.php/Hotel-31/New-York/8429
3958,Il Gattopardo Relais,"[5-7, Awards:0, Italy, Rome, Free Breakfast, Linen Included, Free City Maps, Towels Included, Free WiFi , Air Conditioning, Adaptors, Fridge/Freezer, Parking, Hair Dryers, Iron / Ironing Board, Laundry Facilities, Airport Transfers, Luggage Storage, Fax Service, Tours/Travel Desk, Housekeeping, Bar, Minibar, Wi-Fi, Credit Cards Accepted, H_t1]",http://www.hostelworld.com/hosteldetails.php/Il-Gattopardo-Relais/Rome/10590
3959,Six Degrees,"[>8.5, Awards:4, Indonesia, Jakarta, Free Breakfast, Linen Included, Free Parking, Free City Maps, Towels Included, Free WiFi, Free Internet Access , Security Lockers, Common Room, Bicycle Parking, BBQ, Fitness Centre, Air Conditioning, Adaptors, Book Exchange, Hot Showers, Self-Catering Facilities, Fridge/Freezer, Utensils, Cable TV, Outdoor Terrace, Reading Light, Parking, Washing Machine, Internet Access, Laundry Facilities, Luggage Storage, 24 Hour Reception, Tours/Travel Desk, 24 Hour Security, Restaurant, Bar, Meals Available, Cafe, Tea & Coffee Making Facilities, Wii, DVD's, Board Games, Pool Table, Wi-Fi, Credit Cards Accepted, No Curfew, Non Smoking, Taxes Included, H_t8]",http://www.hostelworld.com/hosteldetails.php/Six-Degrees/Jakarta/56976
3960,Bilbao Central Hostel,"[7-8.5, Awards:0, Spain, Bilbao, Free Breakfast, Free City Maps, Free WiFi, Free Internet Access , Wheelchair Friendly, Security Lockers, Common Room, Elevator, Bicycle Parking, Air Conditioning, Meeting Rooms, Hot Showers, Linen Not Included, Self-Catering Facilities, Washing Machine, Internet Access, Laundry Facilities, Towels for hire, Luggage Storage, 24 Hour Reception, Tours/Travel Desk, 24 Hour Security, Vending Machines, Tea & Coffee Making Facilities, Credit Cards Accepted, Non Smoking, Taxes Included, H_t6]",http://www.hostelworld.com/hosteldetails.php/Bilbao-Central-Hostel/Bilbao/77105
3961,Rock Hostel Km0,"[7-8.5, Awards:0, Argentina, Buenos Aires, Free Breakfast, Linen Included, Free City Maps, Free WiFi, Free Internet Access, Free City Tour , Security Lockers, Common Room, Bicycle Parking, BBQ, Air Conditioning, Meeting Rooms, Adaptors, Book Exchange, Hot Showers, Self-Catering Facilities, Fridge/Freezer, Cable TV, Outdoor Terrace, Ceiling Fan, Safe Deposit Box, Internet Access, Laundry Facilities, Airport Transfers, Bicycle Hire, Towels for hire, Luggage Storage, Fax Service, 24 Hour Reception, Tours/Travel Desk, Shuttle Bus, Postal Service, 24 Hour Security, Housekeeping, Late check-out, Wake-up calls, Bar, Cafe, Tea & Coffee Making Facilities, Wi-Fi, Credit Cards Accepted, Taxes Included, H_t6]",http://www.hostelworld.com/hosteldetails.php/Rock-Hostel-Km0/Buenos-Aires/69163
3962,Alaska Hostel,"[>8.5, Awards:0, Argentina, Bariloche, Free Breakfast, Linen Included, Free Parking, Free City Maps, Towels Included, Free WiFi, Free Internet Access , Security Lockers, Common Room, Bicycle Parking, BBQ, Book Exchange, Hot Showers, Self-Catering Facilities, Cable TV, Outdoor Terrace, Reading Light, Hair Dryers For Hire, Parking, Safe Deposit Box, Steam Room, Internet Access, Laundry Facilities, Airport Transfers, Bicycle Hire, Towels for hire, Luggage Storage, 24 Hour Reception, Tours/Travel Desk, Currency Exchange, Cafe, Tea & Coffee Making Facilities, DVD's, Board Games, No Curfew, Non Smoking, Taxes Included, H_t8]",http://www.hostelworld.com/hosteldetails.php/Alaska-Hostel/Bariloche/899
3963,Casaclub Hostel,"[7-8.5, Awards:0, Chile, Valparaiso, Free Breakfast, Linen Included, Free City Maps, Free WiFi, Free Internet Access , Security Lockers, Common Room, Bicycle Parking, BBQ, Book Exchange, Hot Showers, Self-Catering Facilities, Cable TV, Reading Light, Internet Access, Laundry Facilities, Towels for hire, Luggage Storage, Tours/Travel Desk, No Curfew, H_t10]",http://www.hostelworld.com/hosteldetails.php/Casaclub-Hostel/Valparaiso/26330
3964,Bacoo Hostel,"[5-7, Awards:0, Bolivia, La Paz, Free Breakfast, Linen Included, Free Parking, Free WiFi, Free Internet Access , Security Lockers, Common Room, Bicycle Parking, Book Exchange, Hot Showers, Cable TV, Outdoor Terrace, Jobs Board, Steam Room, Internet Access, Airport Transfers, Towels for hire, Luggage Storage, 24 Hour Reception, Tours/Travel Desk, 24 Hour Security, Restaurant, Bar, Pool Table, Credit Cards Not Accepted, No Curfew, H_t1]",http://www.hostelworld.com/hosteldetails.php/Bacoo-Hostel/La-Paz/47764
3965,Hotel Utama,"[7-8.5, Awards:0, Bolivia, Copacabana, Free Breakfast, Free Parking, Free City Maps, Free WiFi, Free Internet Access , Book Exchange, Cable TV, Parking, Hair Dryers, Safe Deposit Box, Laundry Facilities, Luggage Storage, Fax Service, Tours/Travel Desk, Postal Service, 24 Hour Security, Restaurant, , H_t8]",http://www.hostelworld.com/hosteldetails.php/Hotel-Utama/Copacabana/55234
3966,Pisko & Soul,"[>8.5, Awards:0, Peru, Cusco, Free Breakfast, Free City Maps, Towels Included, Free WiFi, Free Internet Access , Security Lockers, Common Room, Book Exchange, Hot Showers, Cable TV, Hair Dryers, Internet Access, Luggage Storage, 24 Hour Reception, Tours/Travel Desk, 24 Hour Security, Housekeeping, Bar, DVD's, Board Games, Credit Cards Accepted, Taxes Included, H_t9]",http://www.hostelworld.com/hosteldetails.php/Pisko-and-Soul/Cusco/49635
3967,Hostal La Terraza Pisco,"[7-8.5, Awards:0, Peru, Pisco, Towels Included, Free Internet Access , Hot Showers, Cable TV, Outdoor Terrace, Internet Access, 24 Hour Reception, Tours/Travel Desk, Currency Exchange, Postal Service, 24 Hour Security, Housekeeping, Bar, Credit Cards Not Accepted, H_t3]",http://www.hostelworld.com/hosteldetails.php/Hostal-La-Terraza-Pisco/Pisco/54278
3968,Hotel Guelfa,"[5-7, Awards:0, Italy, Florence, Free Breakfast, Free City Maps, Free WiFi, Free Internet Access , Wheelchair Friendly, Breakfast Not Included, Air Conditioning, Adaptors, Cots Available, Cable TV, Parking, Hair Dryers, Ceiling Fan, Safe Deposit Box, Internet Access, Luggage Storage, Direct Dial Telephone, Fax Service, 24 Hour Reception, Tours/Travel Desk, 24 Hour Security, Bar, Minibar, Child Friendly, Credit Cards Accepted, No Curfew, Pet Friendly, Taxes Not Included, H_t8]",http://www.hostelworld.com/hosteldetails.php/Hotel-Guelfa/Florence/7340
3969,Afei Surf Hostel,"[7-8.5, Awards:0, Taiwan, Kenting, Free Breakfast, Towels Included, Free WiFi, Free Internet Access , Security Lockers, Common Room, BBQ, Air Conditioning, Adaptors, Hot Showers, Cable TV, Outdoor Terrace, Hair Dryers For Hire, Hair Dryers, Ceiling Fan, Safe Deposit Box, Card Phones, Washing Machine, Internet Access, Airport Transfers, Bicycle Hire, Fax Service, Tours/Travel Desk, Shuttle Bus, Housekeeping, DVD's, , H_t8]",http://www.hostelworld.com/hosteldetails.php/Afei-Surf-Hostel/Kenting/30830
3970,Bike Tainan Hostel,"[>8.5, Awards:0, Taiwan, Tainan, Linen Included, Free Parking, Free City Maps, Free WiFi, Free Internet Access , Security Lockers, Common Room, Bicycle Parking, BBQ, Breakfast Not Included, Air Conditioning, Meeting Rooms, Adaptors, Hot Showers, Self-Catering Facilities, Cable TV, Outdoor Terrace, Reading Light, Parking, Hair Dryers, Ceiling Fan, Washing Machine, Laundry Facilities, Bicycle Hire, Towels for hire, Luggage Storage, 24 Hour Reception, Tours/Travel Desk, Shuttle Bus, Housekeeping, Bar, Mini-Supermarket, Cafe, Tea & Coffee Making Facilities, DVD's, Credit Cards Not Accepted, H_t8]",http://www.hostelworld.com/hosteldetails.php/Bike-Tainan-Hostel/Tainan/57021
3971,Dar Kenza,"[>8.5, Awards:0, Morocco, Fez, Free Breakfast, Towels Included, Free WiFi, Free Internet Access , Air Conditioning, Hot Showers, Self-Catering Facilities, Cable TV, Outdoor Terrace, Parking, Hair Dryers, Internet Access, Laundry Facilities, Airport Transfers, Luggage Storage, Fax Service, 24 Hour Reception, Tours/Travel Desk, Housekeeping, Meals Available, Child Friendly, Credit Cards Not Accepted, No Curfew, Taxes Included, H_t9]",http://www.hostelworld.com/hosteldetails.php/Dar-Kenza/Fez/57996
3972,Cheers Downtown,"[>8.5, Awards:0, Turkey, Istanbul, Towels Included, Free WiFi , Security Lockers, Breakfast Not Included, Air Conditioning, Hot Showers, Self-Catering Facilities, Parking, Hair Dryers, Internet Access, Luggage Storage, 24 Hour Reception, Tours/Travel Desk, Currency Exchange, ATM, Cafe, Pool Table, Credit Cards Accepted, H_t4]",http://www.hostelworld.com/hosteldetails.php/Cheers-Downtown/Istanbul/41352
3973,Hostel pod Voglom,"[7-8.5, Awards:0, Slovenia, Bohinj, Free Breakfast, Linen Included, Free Parking, Free City Maps, Towels Included, Free WiFi, Free Internet Access , Common Room, Bicycle Parking, BBQ, Meeting Rooms, Adaptors, Book Exchange, Hot Showers, Cots Available, Dryer, Cable TV, Outdoor Terrace, Reading Light, Hair Dryers For Hire, Parking, Washing Machine, Children's Play Area, Internet Access, Laundry Facilities, Airport Transfers, Bicycle Hire, Towels for hire, Luggage Storage, Tours/Travel Desk, Reception (limited hours), Restaurant, Bar, Meals Available, Vending Machines, Cafe, DVD's, Board Games, Games Room, Pool Table, Wi-Fi, Credit Cards Accepted, Pet Friendly, H_t8]",http://www.hostelworld.com/hosteldetails.php/Hostel-pod-Voglom/Bohinj/41038
3974,La Casa de Dante,"[>8.5, Awards:0, Mexico, Guanajuato, Free Breakfast, Free City Maps, Towels Included, Free WiFi , BBQ, Book Exchange, Outdoor Terrace, Hair Dryers For Hire, Laundry Facilities, Airport Transfers, Luggage Storage, Fax Service, Tours/Travel Desk, Cafe, Tea & Coffee Making Facilities, Credit Cards Accepted, No Curfew, Taxes Included]",http://www.hostelworld.com/hosteldetails.php/La-Casa-de-Dante/Guanajuato/15975
3975,Glendine House,"[>8.5, Awards:0, Ireland, Kilkenny, Free Breakfast, Free Parking, Towels Included, Free WiFi, Free Internet Access , Bicycle Parking, Cots Available, Cable TV, Parking, Hair Dryers, Internet Access, Luggage Storage, Housekeeping, Tea & Coffee Making Facilities, Credit Cards Not Accepted, Non Smoking, Taxes Included]",http://www.hostelworld.com/hosteldetails.php/Glendine-House/Kilkenny/63926
3976,Corrigeen Bed & Breakfast,"[>8.5, Awards:0, Ireland, Galway, Free Breakfast, Towels Included, Free WiFi, Free Internet Access , Cable TV, Parking, Hair Dryers, Tea & Coffee Making Facilities, Credit Cards Accepted, No Curfew, Non Smoking, H_t3]",http://www.hostelworld.com/hosteldetails.php/Corrigeen-Bed-and-Breakfast/Galway/13686
3977,Maverick City Lodge,"[>8.5, Awards:2, Hungary, Budapest, Linen Included, Free City Maps, Towels Included, Free WiFi, Free Internet Access , Security Lockers, Key Card Access, Common Room, Elevator, Bicycle Parking, Breakfast Not Included, Air Conditioning, Adaptors, Hot Showers, Self-Catering Facilities, Cable TV, Reading Light, Parking, Hair Dryers, Washing Machine, Steam Room, Internet Access, Laundry Facilities, Airport Transfers, Luggage Storage, 24 Hour Reception, Shuttle Bus, Housekeeping, Tea & Coffee Making Facilities, Board Games, Child Friendly, Credit Cards Not Accepted, No Curfew, Non Smoking, Taxes Not Included, H_t5]",http://www.hostelworld.com/hosteldetails.php/Maverick-City-Lodge/Budapest/82182
3978,The Victorian House,"[7-8.5, Awards:0, Scotland, Glasgow, Free Breakfast, Free City Maps, Towels Included, Free WiFi, Free Internet Access , Cots Available, Cable TV, Outdoor Terrace, Parking, Hair Dryers, Internet Access, Laundry Facilities, Airport Transfers, Luggage Storage, Fax Service, 24 Hour Reception, 24 Hour Security, Housekeeping, Tea & Coffee Making Facilities, Child Friendly, Credit Cards Accepted, No Curfew, Non Smoking, Taxes Included, H_t3]",http://www.hostelworld.com/hosteldetails.php/The-Victorian-House/Glasgow/4156
3979,Rotorua Central Backpackers,"[>8.5, Awards:0, New Zealand, Rotorua, Linen Included, Free Parking, Free City Maps, Free WiFi , Common Room, Bicycle Parking, BBQ, Breakfast Not Included, Book Exchange, Hot Showers, Self-Catering Facilities, Cooker, Fridge/Freezer, Hot Tub, Jobs Board, Parking, Hair Dryers, Iron / Ironing Board, Safe Deposit Box, Microwave, Washing Machine, Towels Not Included, Internet Access, Laundry Facilities, Towels for hire, Luggage Storage, Fax Service, Tours/Travel Desk, Reception (limited hours), DVD's, Board Games, Wi-Fi, Credit Cards Accepted, No Curfew, Non Smoking]",http://www.hostelworld.com/hosteldetails.php/Rotorua-Central-Backpackers/Rotorua/51480
